Grau	Codigo	Descricao	Categoria	Data Início	Data Fim
N5	61169100	-- DE LÃ OU DE PELOS FINOS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N5	61169200	-- DE ALGODÃO	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N5	61169300	-- DE FIBRAS SINTÉTICAS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N5	61169900	-- DE OUTRAS MATÉRIAS TÊXTEIS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N3	61170000	OUTROS ACESSÓRIOS DE VESTUÁRIO, CONFECCIONADOS, DE MALHA; PARTES DE VESTUÁRIO OU DE SEUS ACESSÓRIOS, DE MALHA.	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N4	61171000	- XALES, ECHARPES, LENÇOS DE PESCOÇO, CACHENÊS, CACHECÓIS, MANTILHAS, VÉUS E SEMELHANTES	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N4	61178000	- OUTROS ACESSÓRIOS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N6	61178010	GRAVATAS, GRAVATAS-BORBOLETAS E PLASTRONS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N6	61178090	OUTROS	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N4	61179000	- PARTES	61: VESTUÁRIO E SEUS ACESSÓRIOS, DE MALHA. 	01/04/2022	31/12/9999
N1	62000000	VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62010000	SOBRETUDOS, JAPONAS, GABÕES, CAPAS, ANORAQUES, CASACOS (BLUSÕES*) E SEMELHANTES, DE USO MASCULINO, EXCETO OS ARTIGOS DA POSIÇÃO 62.03.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62012000	- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62013000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62014000	- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62019000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62020000	MANTÔS (CASACOS COMPRIDOS*), CAPAS, ANORAQUES, CASACOS (BLUSÕES*) E SEMELHANTES, DE USO FEMININO, EXCETO OS ARTIGOS DA POSIÇÃO 62.04.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62022000	- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62023000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62024000	- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62029000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62030000	TERNOS (FATOS*), CONJUNTOS, PALETÓS (CASACOS*), CALÇAS, JARDINEIRAS, BERMUDAS E SHORTS (CALÇÕES) (EXCETO DE BANHO), DE USO MASCULINO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62031000	- TERNOS (FATOS*):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62031100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62031200	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62031900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62032000	- CONJUNTOS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62032200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62032300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62032900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62032910	DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62032990	OUTROS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62033000	- PALETÓS (CASACOS*):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62033100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62033200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62033300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62033900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62034000	- CALÇAS, JARDINEIRAS, BERMUDAS E SHORTS (CALÇÕES):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62034100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62034200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62034300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62034900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62040000	TAILLEURS (FATOS DE SAIA-CASACO*), CONJUNTOS, BLAZERS (CASACOS*), VESTIDOS, SAIAS, SAIAS-CALÇAS, CALÇAS, JARDINEIRAS, BERMUDAS E SHORTS (CALÇÕES) (EXCETO DE BANHO), DE USO FEMININO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62041000	- TAILLEURS (FATOS DE SAIA-CASACO*):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62041100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62041200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62041300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62041900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62042000	- CONJUNTOS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62042100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62042200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62042300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62042900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62043000	- BLAZERS (CASACOS*):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62043100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62043200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62043300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62043900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62044000	- VESTIDOS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62044100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62044200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62044300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62044400	-- DE FIBRAS ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62044900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62045000	- SAIAS E SAIAS-CALÇAS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62045100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62045200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62045300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62045900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62046000	- CALÇAS, JARDINEIRAS, BERMUDAS E SHORTS (CALÇÕES):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62046100	-- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62046200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62046300	-- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62046900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62050000	CAMISAS DE USO MASCULINO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62052000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62053000	- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62059000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62059010	DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62059090	OUTRAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62060000	CAMISAS (CAMISEIROS*), BLUSAS, BLUSAS CHEMISIERS (BLUSAS-CAMISEIROS*), DE USO FEMININO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62061000	- DE SEDA OU DE DESPERDÍCIOS DE SEDA	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62062000	- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62063000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62064000	- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62069000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62070000	CAMISETAS INTERIORES (CAMISOLAS INTERIORES*), CUECAS, CEROULAS, CAMISOLÕES (CAMISAS DE NOITE*), PIJAMAS, ROUPÕES DE BANHO, ROBES, E ARTIGOS SEMELHANTES, DE USO MASCULINO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62071000	- CUECAS E CEROULAS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62071100	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62071900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62072000	- CAMISOLÕES (CAMISAS DE NOITE*) E PIJAMAS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62072100	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62072200	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62072900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62079000	- OUTROS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62079100	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62079900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62079910	DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62079990	OUTROS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62080000	CORPETES (CAMISOLAS INTERIORES*), COMBINAÇÕES, ANÁGUAS (SAIOTES), CALCINHAS, CAMISOLAS (CAMISAS DE NOITE*), PIJAMAS, DÉSHABILLÉS, ROUPÕES DE BANHO, PENHOARES (ROBES DE QUARTO*), E ARTIGOS SEMELHANTES, DE USO FEMININO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62081000	- COMBINAÇÕES E ANÁGUAS (SAIOTES):	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62081100	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62081900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62082000	- CAMISOLAS (CAMISAS DE NOITE*) E PIJAMAS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62082100	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62082200	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62082900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62089000	- OUTROS:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62089100	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62089200	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62089900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62090000	VESTUÁRIO E SEUS ACESSÓRIOS, PARA BEBÊS.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62092000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62093000	- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62099000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62099010	DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62099090	OUTRAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N2	62100000	VESTUÁRIO CONFECCIONADO COM AS MATÉRIAS DAS POSIÇÕES 56.02, 56.03, 59.03, 59.06 OU 59.07.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62101000	- COM AS MATÉRIAS DAS POSIÇÕES 56.02 OU 56.03	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62102000	- OUTRO VESTUÁRIO, DO TIPO ABRANGIDO PELA POSIÇÃO 62.01	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62103000	- OUTRO VESTUÁRIO, DO TIPO ABRANGIDO PELA POSIÇÃO 62.02	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62104000	- OUTRO VESTUÁRIO DE USO MASCULINO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62105000	- OUTRO VESTUÁRIO DE USO FEMININO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62110000	ABRIGOS (FATOS DE TREINO*) PARA ESPORTE, MACACÕES (FATOS-MACACOS*) E CONJUNTOS, DE ESQUI, MAIÔS (FATOS DE BANHO*), BIQUÍNIS, SHORTS (CALÇÕES) E SUNGAS (SLIPS), DE BANHO; OUTRO VESTUÁRIO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62111000	- MAIÔS (FATOS DE BANHO*), BIQUÍNIS, SHORTS (CALÇÕES) E SUNGAS (SLIPS), DE BANHO:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62111100	-- DE USO MASCULINO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62111200	-- DE USO FEMININO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62112000	- MACACÕES (FATOS-MACACOS*) E CONJUNTOS, DE ESQUI	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62113000	- OUTRO VESTUÁRIO DE USO MASCULINO:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62113200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62113300	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62113900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62113910	DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62113990	OUTRAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62114000	- OUTRO VESTUÁRIO DE USO FEMININO:	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62114200	-- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62114300	-- DE FIBRAS SINTÉTICAS OU ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N5	62114900	-- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62120000	SUTIÃS, CINTAS, ESPARTILHOS, SUSPENSÓRIOS, LIGAS E ARTIGOS SEMELHANTES, E SUAS PARTES, MESMO DE MALHA.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62121000	- SUTIÃS E BUSTIÊS (SUTIÃS DE CÓS ALTO*)	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62122000	- CINTAS E CINTAS-CALÇAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62123000	- MODELADORES DE TORSO INTEIRO (CINTAS-SUTIÃS*)	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62129000	- OUTROS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62130000	LENÇOS DE ASSOAR E DE BOLSO.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62132000	- DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62139000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62139010	DE SEDA OU DE DESPERDÍCIOS DE SEDA	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62139090	OUTROS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N3	62140000	XALES, ECHARPES, LENÇOS DE PESCOÇO, CACHENÊS, CACHECÓIS, MANTILHAS, VÉUS E ARTIGOS SEMELHANTES.	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62141000	- DE SEDA OU DE DESPERDÍCIOS DE SEDA	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62142000	- DE LÃ OU DE PELOS FINOS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62143000	- DE FIBRAS SINTÉTICAS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62144000	- DE FIBRAS ARTIFICIAIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N4	62149000	- DE OUTRAS MATÉRIAS TÊXTEIS	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
N6	62149010	DE ALGODÃO	62: VESTUÁRIO E SEUS ACESSÓRIOS, EXCETO DE MALHA. 	01/04/2022	31/12/9999
