Codigo	Descricao	Categoria	Data Início	Data Fim
39219020	De poli(tereftalato de etileno), com camada antiestática à base de gelatina ou de látex em ambas as faces, mesmo com halogenetos de potássio	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39219090	Outras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3922	Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico.	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39221000	- Banheiras, boxes para chuveiros (polibãs*), pias e lavatórios	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39222000	- Assentos e tampas, de sanitários	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39229000	- Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3923	Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico.	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392310	- Caixas, caixotes, engradados e artigos semelhantes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39231010	Estojos de plástico, do tipo utilizado para acondicionar discos para sistemas de leitura por raio laser	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39231090	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39232	- Sacos de quaisquer dimensões, bolsas e cartuchos:	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392321	-- De polímeros de etileno	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39232110	De capacidade inferior ou igual a 1.000 cm3	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39232190	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392329	-- De outro plástico	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39232910	De capacidade inferior ou igual a 1.000 cm3	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39232990	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392330	- Garrafões, garrafas, frascos e artigos semelhantes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39233010	Recipientes para gás liquefeito de petróleo (GLP)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39233090	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39234000	- Bobinas, carretéis, canelas e suportes semelhantes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39235000	- Rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39239000	- Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3924	Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de plástico.	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39241000	- Serviços de mesa e outros utensílios de mesa ou de cozinha	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39249000	- Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3925	Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições.	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39251000	- Reservatórios, cisternas, cubas e recipientes análogos, de capacidade superior a 300 l	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39252000	- Portas, janelas e seus caixilhos, alizares e soleiras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39253000	- Postigos, estores (incluindo as venezianas) e artigos semelhantes, e suas partes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392590	- Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39259010	De poliestireno expandido (EPS)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39259090	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3926	Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14.	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39261000	- Artigos de escritório e artigos escolares	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39262000	- Vestuário e seus acessórios (incluindo as luvas, mitenes e semelhantes)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39263000	- Guarnições para móveis, carroçarias ou semelhantes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39264000	- Estatuetas e outros objetos de ornamentação	39: Plástico e suas obras. 	01/04/2022	31/12/9999
392690	- Outras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269010	Arruelas (anilhas)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3926902	Correias de transmissão e correias transportadoras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269021	De transmissão	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269022	Transportadoras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269030	Bolsas para uso em medicina (hemodiálise e usos semelhantes)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269040	Artigos de laboratório ou de farmácia	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269050	Acessórios do tipo utilizado em linhas de sangue para hemodiálise, tais como: obturadores, incluindo os reguláveis (clamps), clipes e semelhantes	39: Plástico e suas obras. 	01/04/2022	31/12/9999
3926906	Anéis de seção transversal circular (O-rings)	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269061	De tetrafluoretileno e éter perfluorometilvinil	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269069	Outros	39: Plástico e suas obras. 	01/04/2022	31/12/9999
39269090	Outras	39: Plástico e suas obras. 	01/04/2022	31/12/9999
40	Borracha e suas obras.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4001	Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40011000	- Látex de borracha natural, mesmo pré-vulcanizado	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012	- Borracha natural noutras formas:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012100	-- Folhas fumadas	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012200	-- Borracha natural tecnicamente especificada (TSNR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400129	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012910	Crepadas	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012920	Granuladas ou prensadas	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40012990	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40013000	- Balata, guta-percha, guaiúle, chicle e gomas naturais análogas	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4002	Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021	- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400211	-- Látex	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021110	De estireno-butadieno (SBR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021120	De estireno-butadieno carboxilada (XSBR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400219	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4002191	De estireno-butadieno (SBR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021911	Em chapas, folhas ou tiras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021912	Grau alimentício de acordo com o estabelecido pelo Food Chemical Codex, em formas primárias	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021919	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40021920	De estireno-butadieno carboxilada (XSBR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400220	- Borracha de butadieno (BR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40022010	Óleo	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40022090	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40023	- Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR):	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40023100	-- Borracha de isobuteno-isopreno (butila) (IIR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40023900	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40024	- Borracha de cloropreno (clorobutadieno) (CR):	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40024100	-- Látex	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40024900	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40025	- Borracha de acrilonitrila-butadieno (NBR):	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40025100	-- Látex	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40025900	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40026000	- Borracha de isopreno (IR)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40027000	- Borracha de etileno-propileno-dieno não conjugado (EPDM)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40028000	- Misturas dos produtos da posição 40.01 com produtos da presente posição	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029	- Outras:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029100	-- Látex	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400299	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029910	Borracha estireno-isopreno-estireno	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029920	Borracha etileno-propileno-dieno não conjugado-propileno (EPDM-propileno)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029930	Borracha acrilonitrila-butadieno hidrogenada	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40029990	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40030000	Borracha regenerada, em formas primárias ou em chapas, folhas ou tiras.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40040000	Desperdícios, resíduos e aparas, de borracha não endurecida, mesmo reduzidos a pó ou a grânulos.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4005	Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400510	- Borracha adicionada de negro de fumo ou de sílica	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40051010	Borracha etileno-propileno-dieno não conjugado-propileno (EPDM-propileno), com sílica e plastificante, em grânulos	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40051090	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40052000	- Soluções; dispersões, exceto as da subposição 4005.10	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40059	- Outras:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400591	-- Chapas, folhas e tiras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40059110	Preparações base para a fabricação de gomas de mascar	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40059190	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400599	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40059910	Preparações base para a fabricação de gomas de mascar	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40059990	Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4006	Outras formas (por exemplo, varetas, tubos, perfis) e artigos (por exemplo, discos, arruelas (anilhas)), de borracha não vulcanizada.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40061000	- Perfis para recauchutagem	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40069000	- Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400700	Fios e cordas, de borracha vulcanizada.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4007001	Fios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40070011	Recobertos com silicone, mesmo paralelizados	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40070019	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40070020	Cordas	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4008	Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40081	- De borracha alveolar:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40081100	-- Chapas, folhas e tiras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40081900	-- Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40082	- De borracha não alveolar:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40082100	-- Chapas, folhas e tiras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40082900	-- Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4009	Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões).	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40091	- Não reforçados com outras matérias nem associados de outra forma com outras matérias:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40091100	-- Sem acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400912	-- Com acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40091210	Com uma pressão de ruptura igual ou superior a 17,3 MPa	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40091290	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40092	- Reforçados apenas com metal ou associados de outra forma apenas com metal:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400921	-- Sem acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40092110	Com uma pressão de ruptura igual ou superior a 17,3 MPa	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40092190	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400922	-- Com acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40092210	Com uma pressão de ruptura igual ou superior a 17,3 MPa	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40092290	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40093	- Reforçados apenas com matérias têxteis ou associados de outra forma apenas com matérias têxteis:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40093100	-- Sem acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400932	-- Com acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40093210	Com uma pressão de ruptura igual ou superior a 17,3 MPa	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40093290	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40094	- Reforçados com outras matérias ou associados de outra forma com outras matérias:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40094100	-- Sem acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
400942	-- Com acessórios	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40094210	Com uma pressão de ruptura igual ou superior a 17,3 MPa	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40094290	Outros	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4010	Correias transportadoras ou de transmissão, de borracha vulcanizada.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40101	- Correias transportadoras:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40101100	-- Reforçadas apenas com metal	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40101200	-- Reforçadas apenas com matérias têxteis	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40101900	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103	- Correias de transmissão:	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103100	-- Correias de transmissão sem fim, de seção trapezoidal, estriadas, com uma circunferência externa superior a 60 cm, mas não superior a 180 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103200	-- Correias de transmissão sem fim, de seção trapezoidal, não estriadas, com uma circunferência externa superior a 60 cm, mas não superior a 180 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103300	-- Correias de transmissão sem fim, de seção trapezoidal, estriadas, com uma circunferência externa superior a 180 cm, mas não superior a 240 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103400	-- Correias de transmissão sem fim, de seção trapezoidal, não estriadas, com uma circunferência externa superior a 180 cm, mas não superior a 240 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103500	-- Correias de transmissão sem fim, síncronas, com uma circunferência externa superior a 60 cm, mas não superior a 150 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103600	-- Correias de transmissão sem fim, síncronas, com uma circunferência externa superior a 150 cm, mas não superior a 198 cm	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40103900	-- Outras	40: Borracha e suas obras. 	01/04/2022	31/12/9999
4011	Pneumáticos novos, de borracha.	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40111000	- Do tipo utilizado em automóveis de passageiros (incluindo os veículos de uso misto (station wagons) e os automóveis de corrida)	40: Borracha e suas obras. 	01/04/2022	31/12/9999
401120	- Do tipo utilizado em ônibus (autocarros) ou caminhões	40: Borracha e suas obras. 	01/04/2022	31/12/9999
40112010	De medida 11,00-24	40: Borracha e suas obras. 	01/04/2022	31/12/9999
